,id,comment,User  id,Photo id,created Timestamp,posted date,emoji used,Hashtags used count
3118,3119,very disappointed. worst purchase.,17,109,13-04-2023 08:04,April 14,yes,1
3119,3120,missing features. would not recommend.,19,109,13-04-2023 08:04,April 14,no,3
3120,3121,would not recommend. very disappointed.,21,109,13-04-2023 08:04,April 14,yes,1
3121,3122,missing features. waste of money.,24,109,13-04-2023 08:04,April 14,no,2
3122,3123,bad experience. very disappointed.,28,109,13-04-2023 08:04,April 14,no,4
3123,3124,very disappointed. very disappointed. nothing special.,36,109,13-04-2023 08:04,April 14,yes,2
3124,3125,could be better. awful.,40,109,13-04-2023 08:04,April 14,yes,1
3125,3126,would not recommend. very disappointed.,41,109,13-04-2023 08:04,April 14,no,2
3126,3127,could be better. wonderful experience.,54,109,13-04-2023 08:04,April 14,yes,0
3127,3128,very satisfied. highly recommend.,57,109,13-04-2023 08:04,April 14,no,5
3128,3129,terrible product. worst purchase.,60,109,13-04-2023 08:04,April 14,no,6
3129,3130,love this product. very satisfied.,62,109,13-04-2023 08:04,April 14,yes,2
3130,3131,one star. poor quality.,66,109,13-04-2023 08:04,April 14,yes,1
3131,3132,waste of money. missing features.,67,109,13-04-2023 08:04,April 14,no,3
3132,3133,it's okay. one star.,71,109,13-04-2023 08:04,April 14,yes,1
3133,3134,exceeded expectations. amazing features. works as expected.,73,109,13-04-2023 08:04,April 14,no,2
3134,3135,met expectations. wonderful experience.,75,109,13-04-2023 08:04,April 14,no,4
3135,3136,decent for the price. works perfectly.,76,109,13-04-2023 08:04,April 14,yes,2
3136,3137,some pros and cons. missing features.,79,109,13-04-2023 08:04,April 14,yes,1
3137,3138,terrible product. missing features.,85,109,13-04-2023 08:04,April 14,no,2
3138,3139,does not work. very disappointed.,91,109,13-04-2023 08:04,April 14,yes,0
3139,3140,it's okay. difficult to use.,99,109,13-04-2023 08:04,April 14,no,5
3140,3141,some pros and cons. great value.,5,110,13-04-2023 08:04,April 14,no,6
3141,3142,average product. broke easily.,6,110,13-04-2023 08:04,April 14,yes,2
3142,3143,would not recommend. bad experience. could be better.,8,110,13-04-2023 08:04,April 14,yes,1
3143,3144,highly recommend. five stars.,14,110,13-04-2023 08:04,April 14,no,3
3144,3145,decent for the price. customer service was bad.,15,110,13-04-2023 08:04,April 14,yes,1
3145,3146,one star. worst purchase.,21,110,13-04-2023 08:04,April 14,no,2
3146,3147,awful. one star.,24,110,13-04-2023 08:04,April 14,no,4
3147,3148,fantastic. great value.,26,110,13-04-2023 08:04,April 14,yes,2
3148,3149,missing features. very disappointed. could be better.,31,110,13-04-2023 08:04,April 14,yes,1
3149,3150,waste of money. worst purchase.,32,110,13-04-2023 08:04,April 14,no,2
3150,3151,does not work. awful.,36,110,13-04-2023 08:04,April 14,yes,0
3151,3152,would not recommend. missing features. some pros and cons.,38,110,13-04-2023 08:04,April 14,no,5
3152,3153,met expectations. excellent quality.,41,110,13-04-2023 08:04,April 14,no,6
3153,3154,works as expected. amazing features.,54,110,13-04-2023 08:04,April 14,yes,2
3154,3155,love this product. wonderful experience.,55,110,13-04-2023 08:04,April 14,yes,1
3155,3156,difficult to use. terrible product.,57,110,13-04-2023 08:04,April 14,no,3
3156,3157,bad experience. awful.,66,110,13-04-2023 08:04,April 14,yes,1
3157,3158,does not work. broke easily.,71,110,13-04-2023 08:04,April 14,no,2
3158,3159,fantastic. works perfectly. works as expected.,72,110,13-04-2023 08:04,April 14,no,4
3159,3160,poor quality. customer service was bad.,75,110,13-04-2023 08:04,April 14,yes,2
3160,3161,easy to use. works perfectly.,76,110,13-04-2023 08:04,April 14,yes,1
3161,3162,terrible product. difficult to use.,84,110,13-04-2023 08:04,April 14,no,2
3162,3163,difficult to use. does not work. could be better.,91,110,13-04-2023 08:04,April 14,yes,0
3163,3164,terrible product. one star. average product.,93,110,13-04-2023 08:04,April 14,no,5
3164,3165,nothing special. waste of money.,94,110,13-04-2023 08:04,April 14,no,6
3165,3166,difficult to use. waste of money. works as expected.,95,110,13-04-2023 08:04,April 14,yes,2
3166,3167,excellent quality. love this product.,97,110,13-04-2023 08:04,April 14,yes,1
3167,3168,easy to use. easy to use. decent for the price.,2,111,13-04-2023 08:04,April 14,no,3
3168,3169,five stars. works perfectly.,5,111,13-04-2023 08:04,April 14,yes,1
3169,3170,fantastic. exceeded expectations.,9,111,13-04-2023 08:04,April 14,no,2
3170,3171,missing features. awful.,12,111,13-04-2023 08:04,April 14,no,4
3171,3172,customer service was bad. would not recommend. average product.,13,111,13-04-2023 08:04,April 14,yes,2
3172,3173,great value. best purchase ever.,14,111,13-04-2023 08:04,April 14,yes,1
3173,3174,very disappointed. worst purchase.,17,111,13-04-2023 08:04,April 14,no,2
3174,3175,amazing features. very satisfied.,21,111,13-04-2023 08:04,April 14,yes,0
3175,3176,worst purchase. bad experience.,24,111,13-04-2023 08:04,April 14,no,5
3176,3177,excellent quality. five stars.,36,111,13-04-2023 08:04,April 14,no,6
3177,3178,does not work. worst purchase. could be better.,38,111,13-04-2023 08:04,April 14,yes,2
3178,3179,met expectations. fantastic.,41,111,13-04-2023 08:04,April 14,yes,1
3179,3180,works perfectly. works perfectly.,42,111,13-04-2023 08:04,April 14,no,3
3180,3181,worst purchase. poor quality. some pros and cons.,44,111,13-04-2023 08:04,April 14,yes,1
3181,3182,broke easily. awful.,52,111,13-04-2023 08:04,April 14,no,2
3182,3183,met expectations. does not work.,54,111,13-04-2023 08:04,April 14,no,4
3183,3184,best purchase ever. amazing features.,57,111,13-04-2023 08:04,April 14,yes,2
3184,3185,love this product. easy to use.,63,111,13-04-2023 08:04,April 14,yes,1
3185,3186,broke easily. worst purchase. neither good nor bad.,66,111,13-04-2023 08:04,April 14,no,2
3186,3187,worst purchase. difficult to use. decent for the price.,71,111,13-04-2023 08:04,April 14,yes,0
3187,3188,broke easily. difficult to use.,73,111,13-04-2023 08:04,April 14,no,5
3188,3189,best purchase ever. easy to use. could be better.,75,111,13-04-2023 08:04,April 14,no,6
3189,3190,works as expected. awful.,76,111,13-04-2023 08:04,April 14,yes,2
3190,3191,awful. terrible product.,78,111,13-04-2023 08:04,April 14,yes,1
3191,3192,bad experience. worst purchase.,91,111,13-04-2023 08:04,April 14,no,3
3192,3193,customer service was bad. broke easily.,98,111,13-04-2023 08:04,April 14,yes,1
3193,3194,works perfectly. exceeded expectations.,2,112,13-04-2023 08:04,April 14,no,2
3194,3195,great value. five stars.,3,112,13-04-2023 08:04,April 14,no,4
3195,3196,highly recommend. great value.,4,112,13-04-2023 08:04,April 14,yes,2
3196,3197,awful. customer service was bad.,5,112,13-04-2023 08:04,April 14,yes,1
3197,3198,terrible product. waste of money.,10,112,13-04-2023 08:04,April 14,no,2
3198,3199,broke easily. worst purchase.,11,112,13-04-2023 08:04,April 14,yes,0
3199,3200,fantastic. exceeded expectations.,12,112,13-04-2023 08:04,April 14,no,5
3200,3201,would not recommend. broke easily.,13,112,13-04-2023 08:04,April 14,no,6
3201,3202,excellent quality. amazing features. it's okay.,14,112,13-04-2023 08:04,April 14,yes,2
3202,3203,waste of money. very disappointed.,16,112,13-04-2023 08:04,April 14,yes,1
3203,3204,worst purchase. terrible product. works as expected.,21,112,13-04-2023 08:04,April 14,no,3
3204,3205,awful. does not work.,24,112,13-04-2023 08:04,April 14,yes,1
3205,3206,highly recommend. great value. some pros and cons.,26,112,13-04-2023 08:04,April 14,no,2
3206,3207,some pros and cons. excellent quality.,27,112,13-04-2023 08:04,April 14,no,4
3207,3208,fantastic. amazing features.,32,112,13-04-2023 08:04,April 14,yes,2
3208,3209,met expectations. great value.,36,112,13-04-2023 08:04,April 14,yes,1
3209,3210,one star. bad experience.,41,112,13-04-2023 08:04,April 14,no,2
3210,3211,wonderful experience. works perfectly.,43,112,13-04-2023 08:04,April 14,yes,0
3211,3212,very disappointed. awful.,46,112,13-04-2023 08:04,April 14,no,5
3212,3213,amazing features. wonderful experience.,54,112,13-04-2023 08:04,April 14,no,6
3213,3214,broke easily. very disappointed. decent for the price.,55,112,13-04-2023 08:04,April 14,yes,2
3214,3215,neither good nor bad. exceeded expectations.,57,112,13-04-2023 08:04,April 14,yes,1
3215,3216,wonderful experience. wonderful experience. average product.,61,112,13-04-2023 08:04,April 14,no,3
3216,3217,excellent quality. five stars. works as expected.,66,112,13-04-2023 08:04,April 14,yes,1
3217,3218,decent for the price. highly recommend.,71,112,13-04-2023 08:04,April 14,no,2
3218,3219,love this product. five stars. met expectations.,75,112,13-04-2023 08:04,April 14,no,4
3219,3220,customer service was bad. bad experience.,76,112,13-04-2023 08:04,April 14,yes,2
3220,3221,neither good nor bad. love this product.,79,112,13-04-2023 08:04,April 14,yes,1
3221,3222,average product. wonderful experience.,91,112,13-04-2023 08:04,April 14,no,2
3222,3223,amazing features. easy to use.,98,112,13-04-2023 08:04,April 14,yes,0
3223,3224,highly recommend. very satisfied. works as expected.,100,112,13-04-2023 08:04,April 14,no,5
3224,3225,bad experience. waste of money.,2,113,13-04-2023 08:04,April 14,no,6
3225,3226,amazing features. great value.,5,113,13-04-2023 08:04,April 14,yes,2
3226,3227,poor quality. bad experience. it's okay.,13,113,13-04-2023 08:04,April 14,yes,1
3227,3228,one star. broke easily.,14,113,13-04-2023 08:04,April 14,no,3
3228,3229,awful. broke easily.,21,113,13-04-2023 08:04,April 14,yes,1
3229,3230,fantastic. five stars.,22,113,13-04-2023 08:04,April 14,no,2
3230,3231,easy to use. love this product.,24,113,13-04-2023 08:04,April 14,no,4
3231,3232,amazing features. five stars. met expectations.,31,113,13-04-2023 08:04,April 14,yes,2
3232,3233,fantastic. exceeded expectations.,36,113,13-04-2023 08:04,April 14,yes,1
3233,3234,poor quality. customer service was bad.,41,113,13-04-2023 08:04,April 14,no,2
3234,3235,some pros and cons. very satisfied.,50,113,13-04-2023 08:04,April 14,yes,0
3235,3236,some pros and cons. very disappointed.,52,113,13-04-2023 08:04,April 14,no,5
3236,3237,fantastic. excellent quality.,54,113,13-04-2023 08:04,April 14,no,6
3237,3238,would not recommend. worst purchase.,55,113,13-04-2023 08:04,April 14,yes,2
3238,3239,poor quality. poor quality. it's okay.,56,113,13-04-2023 08:04,April 14,yes,1
3239,3240,met expectations. missing features.,57,113,13-04-2023 08:04,April 14,no,3
3240,3241,awful. poor quality.,63,113,13-04-2023 08:04,April 14,yes,1
3241,3242,highly recommend. highly recommend.,66,113,13-04-2023 08:04,April 14,no,2
3242,3243,worst purchase. customer service was bad. met expectations.,67,113,13-04-2023 08:04,April 14,no,4
3243,3244,wonderful experience. works perfectly. neither good nor bad.,70,113,13-04-2023 08:04,April 14,yes,2
3244,3245,great value. easy to use. average product.,71,113,13-04-2023 08:04,April 14,yes,1
3245,3246,awful. missing features.,75,113,13-04-2023 08:04,April 14,no,2
3246,3247,wonderful experience. very satisfied. it's okay.,76,113,13-04-2023 08:04,April 14,yes,0
3247,3248,best purchase ever. wonderful experience.,78,113,13-04-2023 08:04,April 14,no,5
3248,3249,highly recommend. five stars. it's okay.,79,113,13-04-2023 08:04,April 14,no,6
3249,3250,decent for the price. highly recommend.,91,113,13-04-2023 08:04,April 14,yes,2
3250,3251,worst purchase. does not work.,94,113,13-04-2023 08:04,April 14,yes,1
3251,3252,excellent quality. fantastic.,96,113,13-04-2023 08:04,April 14,no,3
3252,3253,would not recommend. customer service was bad. average product.,99,113,13-04-2023 08:04,April 14,yes,1
3253,3254,very satisfied. five stars.,100,113,13-04-2023 08:04,April 14,no,2
3254,3255,broke easily. missing features.,4,114,13-04-2023 08:04,April 14,no,4
3255,3256,awful. one star. neither good nor bad.,5,114,13-04-2023 08:04,April 14,yes,2
3256,3257,some pros and cons. highly recommend.,11,114,13-04-2023 08:04,April 14,yes,1
3257,3258,met expectations. amazing features.,14,114,13-04-2023 08:04,April 14,no,2
3258,3259,decent for the price. awful.,17,114,13-04-2023 08:04,April 14,yes,0
3259,3260,exceeded expectations. wonderful experience. average product.,18,114,13-04-2023 08:04,April 14,no,5
3260,3261,bad experience. terrible product. met expectations.,19,114,13-04-2023 08:04,April 14,no,6
3261,3262,love this product. works perfectly. nothing special.,21,114,13-04-2023 08:04,April 14,yes,2
3262,3263,exceeded expectations. excellent quality.,24,114,13-04-2023 08:04,April 14,yes,1
3263,3264,fantastic. exceeded expectations.,33,114,13-04-2023 08:04,April 14,no,3
3264,3265,wonderful experience. highly recommend.,36,114,13-04-2023 08:04,April 14,yes,1
3265,3266,terrible product. difficult to use.,37,114,13-04-2023 08:04,April 14,no,2
3266,3267,easy to use. best purchase ever.,40,114,13-04-2023 08:04,April 14,no,4
3267,3268,awful. awful.,41,114,13-04-2023 08:04,April 14,yes,2
3268,3269,works as expected. customer service was bad.,54,114,13-04-2023 08:04,April 14,yes,1
3269,3270,excellent quality. excellent quality.,57,114,13-04-2023 08:04,April 14,no,2
3270,3271,bad experience. missing features. some pros and cons.,63,114,13-04-2023 08:04,April 14,yes,0
3271,3272,met expectations. very satisfied.,66,114,13-04-2023 08:04,April 14,no,5
3272,3273,some pros and cons. wonderful experience.,70,114,13-04-2023 08:04,April 14,no,6
3273,3274,some pros and cons. love this product.,71,114,13-04-2023 08:04,April 14,yes,2
3274,3275,great value. works perfectly.,75,114,13-04-2023 08:04,April 14,yes,1
3275,3276,does not work. one star. works as expected.,76,114,13-04-2023 08:04,April 14,no,3
3276,3277,waste of money. worst purchase.,82,114,13-04-2023 08:04,April 14,yes,1
3277,3278,missing features. one star. decent for the price.,91,114,13-04-2023 08:04,April 14,no,2
3278,3279,easy to use. very satisfied.,92,114,13-04-2023 08:04,April 14,no,4
3279,3280,easy to use. exceeded expectations. decent for the price.,94,114,13-04-2023 08:04,April 14,yes,2
3280,3281,works perfectly. highly recommend.,4,115,13-04-2023 08:04,April 14,yes,1
3281,3282,nothing special. bad experience.,5,115,13-04-2023 08:04,April 14,no,2
3282,3283,best purchase ever. highly recommend.,14,115,13-04-2023 08:04,April 14,yes,0
3283,3284,worst purchase. missing features.,17,115,13-04-2023 08:04,April 14,no,5
3284,3285,easy to use. fantastic.,21,115,13-04-2023 08:04,April 14,no,6
3285,3286,highly recommend. highly recommend. met expectations.,24,115,13-04-2023 08:04,April 14,yes,2
3286,3287,broke easily. bad experience.,26,115,13-04-2023 08:04,April 14,yes,1
3287,3288,amazing features. best purchase ever. some pros and cons.,30,115,13-04-2023 08:04,April 14,no,3
3288,3289,love this product. best purchase ever. nothing special.,36,115,13-04-2023 08:04,April 14,yes,1
3289,3290,difficult to use. worst purchase.,39,115,13-04-2023 08:04,April 14,no,2
3290,3291,average product. love this product.,40,115,13-04-2023 08:04,April 14,no,4
3291,3292,neither good nor bad. very disappointed.,41,115,13-04-2023 08:04,April 14,yes,2
3292,3293,exceeded expectations. best purchase ever. some pros and cons.,44,115,13-04-2023 08:04,April 14,yes,1
3293,3294,waste of money. poor quality.,54,115,13-04-2023 08:04,April 14,no,2
3294,3295,five stars. works perfectly.,57,115,13-04-2023 08:04,April 14,yes,0
3295,3296,would not recommend. does not work.,61,115,13-04-2023 08:04,April 14,no,5
3296,3297,difficult to use. would not recommend.,62,115,13-04-2023 08:04,April 14,no,6
3297,3298,five stars. exceeded expectations.,65,115,13-04-2023 08:04,April 14,yes,2
3298,3299,worst purchase. does not work. average product.,66,115,13-04-2023 08:04,April 14,yes,1
3299,3300,easy to use. highly recommend. nothing special.,67,115,13-04-2023 08:04,April 14,no,3
3300,3301,amazing features. easy to use.,71,115,13-04-2023 08:04,April 14,yes,1
3301,3302,one star. awful.,75,115,13-04-2023 08:04,April 14,no,2
3302,3303,five stars. love this product.,76,115,13-04-2023 08:04,April 14,no,4
3303,3304,excellent quality. fantastic.,78,115,13-04-2023 08:04,April 14,yes,2
3304,3305,very disappointed. would not recommend.,82,115,13-04-2023 08:04,April 14,yes,1
3305,3306,wonderful experience. excellent quality.,84,115,13-04-2023 08:04,April 14,no,2
3306,3307,broke easily. does not work.,91,115,13-04-2023 08:04,April 14,yes,0
3307,3308,very disappointed. does not work.,96,115,13-04-2023 08:04,April 14,no,5
3308,3309,love this product. best purchase ever.,97,115,13-04-2023 08:04,April 14,no,6
3309,3310,best purchase ever. very satisfied. neither good nor bad.,99,115,13-04-2023 08:04,April 14,yes,2
3310,3311,works perfectly. excellent quality. works as expected.,100,115,13-04-2023 08:04,April 14,yes,1
3311,3312,missing features. poor quality. met expectations.,5,116,13-04-2023 08:04,April 14,no,3
3312,3313,very disappointed. customer service was bad. works as expected.,6,116,13-04-2023 08:04,April 14,yes,1
3313,3314,decent for the price. great value.,10,116,13-04-2023 08:04,April 14,no,2
3314,3315,would not recommend. bad experience.,12,116,13-04-2023 08:04,April 14,no,4
3315,3316,excellent quality. wonderful experience. met expectations.,14,116,13-04-2023 08:04,April 14,yes,2
3316,3317,easy to use. works perfectly.,19,116,13-04-2023 08:04,April 14,yes,1
3317,3318,excellent quality. exceeded expectations.,20,116,13-04-2023 08:04,April 14,no,2
3318,3319,waste of money. missing features.,21,116,13-04-2023 08:04,April 14,yes,0
3319,3320,nothing special. terrible product.,22,116,13-04-2023 08:04,April 14,no,5
3320,3321,highly recommend. highly recommend.,24,116,13-04-2023 08:04,April 14,no,6
3321,3322,bad experience. does not work.,27,116,13-04-2023 08:04,April 14,yes,2
3322,3323,easy to use. excellent quality. decent for the price.,28,116,13-04-2023 08:04,April 14,yes,1
3323,3324,great value. love this product.,32,116,13-04-2023 08:04,April 14,no,3
3324,3325,poor quality. waste of money.,36,116,13-04-2023 08:04,April 14,yes,1
3325,3326,five stars. exceeded expectations.,41,116,13-04-2023 08:04,April 14,no,2
3326,3327,highly recommend. excellent quality.,46,116,13-04-2023 08:04,April 14,no,4
3327,3328,wonderful experience. very satisfied.,54,116,13-04-2023 08:04,April 14,yes,2
3328,3329,awful. missing features.,56,116,13-04-2023 08:04,April 14,yes,1
3329,3330,terrible product. worst purchase.,57,116,13-04-2023 08:04,April 14,no,2
3330,3331,easy to use. excellent quality.,63,116,13-04-2023 08:04,April 14,yes,0
3331,3332,does not work. waste of money.,66,116,13-04-2023 08:04,April 14,no,5
3332,3333,missing features. difficult to use.,69,116,13-04-2023 08:04,April 14,no,6
3333,3334,fantastic. love this product.,71,116,13-04-2023 08:04,April 14,yes,2
3334,3335,highly recommend. exceeded expectations.,73,116,13-04-2023 08:04,April 14,yes,1
3335,3336,decent for the price. very disappointed.,75,116,13-04-2023 08:04,April 14,no,3
3336,3337,awful. awful.,76,116,13-04-2023 08:04,April 14,yes,1
3337,3338,would not recommend. customer service was bad. some pros and cons.,82,116,13-04-2023 08:04,April 14,no,2
3338,3339,worst purchase. waste of money. could be better.,85,116,13-04-2023 08:04,April 14,no,4
3339,3340,one star. poor quality. it's okay.,91,116,13-04-2023 08:04,April 14,yes,2
3340,3341,broke easily. customer service was bad.,93,116,13-04-2023 08:04,April 14,yes,1
3341,3342,would not recommend. waste of money.,94,116,13-04-2023 08:04,April 14,no,2
3342,3343,neither good nor bad. one star.,96,116,13-04-2023 08:04,April 14,yes,0
3343,3344,customer service was bad. waste of money.,100,116,13-04-2023 08:04,April 14,no,5
3344,3345,exceeded expectations. amazing features.,5,117,13-04-2023 08:04,April 14,no,6
3345,3346,great value. highly recommend.,8,117,13-04-2023 08:04,April 14,yes,2
3346,3347,decent for the price. awful.,9,117,13-04-2023 08:04,April 14,yes,1
3347,3348,neither good nor bad. missing features.,14,117,13-04-2023 08:04,April 14,no,3
3348,3349,fantastic. love this product.,16,117,13-04-2023 08:04,April 14,yes,1
3349,3350,works as expected. best purchase ever.,21,117,13-04-2023 08:04,April 14,no,2
3350,3351,waste of money. customer service was bad.,24,117,13-04-2023 08:04,April 14,no,4
3351,3352,some pros and cons. very disappointed.,26,117,13-04-2023 08:04,April 14,yes,2
3352,3353,one star. terrible product. some pros and cons.,35,117,13-04-2023 08:04,April 14,yes,1
3353,3354,does not work. difficult to use.,36,117,13-04-2023 08:04,April 14,no,2
3354,3355,nothing special. awful.,37,117,13-04-2023 08:04,April 14,yes,0
3355,3356,met expectations. waste of money.,41,117,13-04-2023 08:04,April 14,no,5
3356,3357,bad experience. would not recommend.,50,117,13-04-2023 08:04,April 14,no,6
3357,3358,fantastic. great value.,52,117,13-04-2023 08:04,April 14,yes,2
3358,3359,excellent quality. works perfectly. works as expected.,54,117,13-04-2023 08:04,April 14,yes,1
3359,3360,bad experience. one star.,55,117,13-04-2023 08:04,April 14,no,3
3360,3361,wonderful experience. highly recommend. it's okay.,57,117,13-04-2023 08:04,April 14,yes,1
3361,3362,terrible product. broke easily.,65,117,13-04-2023 08:04,April 14,no,2
3362,3363,it's okay. would not recommend.,66,117,13-04-2023 08:04,April 14,no,4
3363,3364,decent for the price. wonderful experience.,69,117,13-04-2023 08:04,April 14,yes,2
3364,3365,terrible product. customer service was bad.,71,117,13-04-2023 08:04,April 14,yes,1
3365,3366,works perfectly. best purchase ever.,73,117,13-04-2023 08:04,April 14,no,2
3366,3367,great value. best purchase ever.,75,117,13-04-2023 08:04,April 14,yes,0
3367,3368,easy to use. easy to use.,76,117,13-04-2023 08:04,April 14,no,5
3368,3369,customer service was bad. one star. some pros and cons.,91,117,13-04-2023 08:04,April 14,no,6
3369,3370,fantastic. five stars. met expectations.,92,117,13-04-2023 08:04,April 14,yes,2
3370,3371,fantastic. best purchase ever. met expectations.,97,117,13-04-2023 08:04,April 14,yes,1
3371,3372,one star. missing features.,3,118,13-04-2023 08:04,April 14,no,3
3372,3373,some pros and cons. excellent quality.,4,118,13-04-2023 08:04,April 14,yes,1
3373,3374,poor quality. awful.,5,118,13-04-2023 08:04,April 14,no,2
3374,3375,fantastic. amazing features.,10,118,13-04-2023 08:04,April 14,no,4
3375,3376,easy to use. best purchase ever. it's okay.,11,118,13-04-2023 08:04,April 14,yes,2
3376,3377,some pros and cons. love this product.,14,118,13-04-2023 08:04,April 14,yes,1
3377,3378,missing features. difficult to use.,15,118,13-04-2023 08:04,April 14,no,2
3378,3379,bad experience. poor quality.,20,118,13-04-2023 08:04,April 14,yes,0
3379,3380,it's okay. very disappointed.,21,118,13-04-2023 08:04,April 14,no,5
3380,3381,poor quality. very disappointed.,22,118,13-04-2023 08:04,April 14,no,6
3381,3382,does not work. bad experience.,24,118,13-04-2023 08:04,April 14,yes,2
3382,3383,works perfectly. works perfectly.,27,118,13-04-2023 08:04,April 14,yes,1
3383,3384,highly recommend. highly recommend.,28,118,13-04-2023 08:04,April 14,no,3
3384,3385,amazing features. fantastic.,30,118,13-04-2023 08:04,April 14,yes,1
3385,3386,missing features. awful.,31,118,13-04-2023 08:04,April 14,no,2
3386,3387,very satisfied. easy to use.,33,118,13-04-2023 08:04,April 14,no,4
3387,3388,does not work. waste of money.,36,118,13-04-2023 08:04,April 14,yes,2
3388,3389,five stars. amazing features.,37,118,13-04-2023 08:04,April 14,yes,1
3389,3390,fantastic. excellent quality. nothing special.,41,118,13-04-2023 08:04,April 14,no,2
3390,3391,wonderful experience. works perfectly.,42,118,13-04-2023 08:04,April 14,yes,0
3391,3392,neither good nor bad. great value.,54,118,13-04-2023 08:04,April 14,no,5
3392,3393,very satisfied. works perfectly.,56,118,13-04-2023 08:04,April 14,no,6
3393,3394,love this product. wonderful experience.,57,118,13-04-2023 08:04,April 14,yes,2
3394,3395,five stars. very satisfied.,63,118,13-04-2023 08:04,April 14,yes,1
3395,3396,works as expected. missing features.,65,118,13-04-2023 08:04,April 14,no,3
3396,3397,great value. works perfectly. some pros and cons.,66,118,13-04-2023 08:04,April 14,yes,1
3397,3398,five stars. five stars.,71,118,13-04-2023 08:04,April 14,no,2
3398,3399,awful. poor quality.,72,118,13-04-2023 08:04,April 14,no,4
3399,3400,five stars. fantastic. it's okay.,75,118,13-04-2023 08:04,April 14,yes,2
3400,3401,amazing features. works perfectly.,76,118,13-04-2023 08:04,April 14,yes,1
3401,3402,very disappointed. terrible product.,84,118,13-04-2023 08:04,April 14,no,2
3402,3403,nothing special. poor quality.,91,118,13-04-2023 08:04,April 14,yes,0
3403,3404,one star. difficult to use. nothing special.,92,118,13-04-2023 08:04,April 14,no,5
3404,3405,works perfectly. highly recommend.,93,118,13-04-2023 08:04,April 14,no,6
3405,3406,great value. highly recommend.,97,118,13-04-2023 08:04,April 14,yes,2
3406,3407,works perfectly. five stars.,5,119,13-04-2023 08:04,April 14,yes,1
3407,3408,broke easily. broke easily.,8,119,13-04-2023 08:04,April 14,no,3
3408,3409,nothing special. works perfectly.,9,119,13-04-2023 08:04,April 14,yes,1
3409,3410,could be better. worst purchase.,10,119,13-04-2023 08:04,April 14,no,2
3410,3411,does not work. missing features.,12,119,13-04-2023 08:04,April 14,no,4
3411,3412,fantastic. very satisfied. nothing special.,13,119,13-04-2023 08:04,April 14,yes,2
3412,3413,awful. would not recommend.,14,119,13-04-2023 08:04,April 14,yes,1
3413,3414,some pros and cons. highly recommend.,16,119,13-04-2023 08:04,April 14,no,2
3414,3415,easy to use. wonderful experience.,17,119,13-04-2023 08:04,April 14,yes,0
3415,3416,excellent quality. great value.,19,119,13-04-2023 08:04,April 14,no,5
3416,3417,love this product. great value. some pros and cons.,21,119,13-04-2023 08:04,April 14,no,6
3417,3418,fantastic. love this product. neither good nor bad.,24,119,13-04-2023 08:04,April 14,yes,2
3418,3419,amazing features. works perfectly.,26,119,13-04-2023 08:04,April 14,yes,1
3419,3420,highly recommend. amazing features.,36,119,13-04-2023 08:04,April 14,no,3
3420,3421,five stars. wonderful experience.,41,119,13-04-2023 08:04,April 14,yes,1
3421,3422,exceeded expectations. easy to use.,43,119,13-04-2023 08:04,April 14,no,2
3422,3423,one star. very disappointed. could be better.,54,119,13-04-2023 08:04,April 14,no,4
3423,3424,it's okay. customer service was bad.,57,119,13-04-2023 08:04,April 14,yes,2
3424,3425,met expectations. terrible product.,66,119,13-04-2023 08:04,April 14,yes,1
3425,3426,neither good nor bad. terrible product.,71,119,13-04-2023 08:04,April 14,no,2
3426,3427,missing features. missing features.,75,119,13-04-2023 08:04,April 14,yes,0
3427,3428,difficult to use. difficult to use.,76,119,13-04-2023 08:04,April 14,no,5
3428,3429,wonderful experience. love this product.,79,119,13-04-2023 08:04,April 14,no,6
3429,3430,decent for the price. wonderful experience.,91,119,13-04-2023 08:04,April 14,yes,2
3430,3431,one star. worst purchase.,92,119,13-04-2023 08:04,April 14,yes,1
3431,3432,customer service was bad. bad experience.,93,119,13-04-2023 08:04,April 14,no,3
3432,3433,poor quality. would not recommend.,95,119,13-04-2023 08:04,April 14,yes,1
3433,3434,fantastic. highly recommend.,99,119,13-04-2023 08:04,April 14,no,2
3434,3435,easy to use. excellent quality.,4,120,13-04-2023 08:04,April 14,no,4
3435,3436,customer service was bad. poor quality. some pros and cons.,5,120,13-04-2023 08:04,April 14,yes,2
3436,3437,very disappointed. broke easily.,10,120,13-04-2023 08:04,April 14,yes,1
3437,3438,fantastic. excellent quality. works as expected.,14,120,13-04-2023 08:04,April 14,no,2
3438,3439,decent for the price. missing features.,18,120,13-04-2023 08:04,April 14,yes,0
3439,3440,broke easily. poor quality.,21,120,13-04-2023 08:04,April 14,no,5
3440,3441,five stars. five stars.,24,120,13-04-2023 08:04,April 14,no,6
3441,3442,some pros and cons. fantastic.,36,120,13-04-2023 08:04,April 14,yes,2
3442,3443,nothing special. fantastic.,38,120,13-04-2023 08:04,April 14,yes,1
3443,3444,would not recommend. waste of money.,40,120,13-04-2023 08:04,April 14,no,3
3444,3445,worst purchase. one star.,41,120,13-04-2023 08:04,April 14,yes,1
3445,3446,it's okay. great value.,42,120,13-04-2023 08:04,April 14,no,2
3446,3447,very disappointed. terrible product. it's okay.,43,120,13-04-2023 08:04,April 14,no,4
3447,3448,fantastic. exceeded expectations.,44,120,13-04-2023 08:04,April 14,yes,2
